Region,Operating Profit,Year,State
West,2627.52,2021,California
West,4957.2,2021,California
West,3355.44,2021,California
West,3470.72,2021,California
West,3050.64,2021,California
West,6131.8,2021,California
West,2200.64,2021,California
West,5051.72,2021,California
West,2779.92,2021,California
West,3591,2021,California
West,3042,2021,California
West,5319.6,2021,California
West,2263.8,2021,California
West,4331.52,2021,California
West,3405.6,2021,California
West,2882.88,2021,California
West,2952.18,2021,California
West,5989.2,2021,California
West,2296.32,2021,California
West,5004.8,2021,California
West,3326.4,2021,California
West,3590.3,2021,California
West,3063.06,2021,California
West,5348.88,2021,California
West,2798.88,2021,California
West,5651.1,2021,California
West,3386.88,2021,California
West,4144.14,2021,California
West,3136,2021,California
West,5838.54,2021,California
West,2552,2021,California
West,2381.4,2021,California
West,1156.61,2021,California
West,879.84,2021,California
West,509.22,2021,California
South,793.26,2021,Texas
South,1877.76,2021,Texas
South,1398.4,2021,Texas
South,1780.2,2021,Texas
South,1351.35,2021,Texas
South,1713.6,2021,Texas
South,773.76,2021,Texas
South,2055.3,2021,Texas
South,1662.57,2021,Texas
South,2926.4,2021,Texas
South,1178,2021,Texas
South,1710.8,2021,Texas
South,1030.08,2021,Texas
South,2230.74,2021,Texas
South,1201.2,2021,Texas
South,1764,2021,Texas
South,1396.2,2021,Texas
South,1460.2,2021,Texas
South,1001.52,2021,Texas
South,2633.4,2021,Texas
South,1151.02,2021,Texas
South,2291.52,2021,Texas
South,1520,2021,Texas
South,2407.86,2021,Texas
South,2093.04,2021,Texas
South,4667.52,2021,Texas
South,2841.6,2021,Texas
South,4592,2021,Texas
South,2515.5,2021,Texas
South,2728.32,2021,Texas
South,2220,2021,Texas
South,6468,2021,Texas
South,3655.68,2021,Texas
South,3769.92,2021,Texas
South,4462.92,2021,Texas
South,3537.6,2021,Texas
South,2726.88,2021,Texas
South,7286.88,2021,Texas
South,3625.76,2021,Texas
South,5063.68,2021,Texas
South,5461.4,2021,Texas
South,3242.16,2021,Texas
South,2785.54,2021,Texas
South,6192,2021,Texas
South,4055.36,2021,Texas
South,3625.58,2021,Texas
South,5372.1,2021,Texas
South,3044.25,2021,Texas
South,2205.2,2021,Texas
South,4594.92,2021,Texas
South,2811.6,2021,Texas
South,2984.97,2021,Texas
South,2675.2,2021,Texas
South,2349,2021,Texas
South,1536,2021,Texas
South,4297.8,2021,Texas
South,2999.25,2021,Texas
South,2648.7,2021,Texas
South,5116.32,2021,Texas
South,4160,2021,Texas
South,2906.28,2021,Texas
South,7341.96,2021,Texas
South,6075.22,2021,Texas
South,4062.24,2021,Texas
South,4837.36,2021,Texas
South,4681.6,2021,Texas
South,2921.52,2021,Texas
South,8294.4,2021,Texas
South,2698.24,2021,Texas
South,901.68,2021,Texas
South,846.72,2021,Texas
South,276.92,2021,Texas
Northeast,706.02,2021,Pennsylvania
Northeast,761.6,2021,Pennsylvania
Northeast,3187.2,2021,Pennsylvania
Northeast,563.2,2021,Pennsylvania
Northeast,607.5,2021,Pennsylvania
Northeast,199.92,2021,Pennsylvania
Northeast,577.2,2021,Pennsylvania
Northeast,777,2021,Pennsylvania
Northeast,3528.72,2021,Pennsylvania
Northeast,647.13,2021,Pennsylvania
Northeast,756.9,2021,Pennsylvania
Northeast,112.64,2021,Pennsylvania
Northeast,334.56,2021,Pennsylvania
Northeast,718.58,2021,Pennsylvania
Northeast,2793,2021,Pennsylvania
Northeast,603.84,2021,Pennsylvania
Northeast,578.34,2021,Pennsylvania
Northeast,328.32,2021,Pennsylvania
Northeast,432.9,2021,Pennsylvania
Northeast,673.92,2021,Pennsylvania
Northeast,3432,2021,Pennsylvania
Northeast,712.8,2021,Pennsylvania
Northeast,745.18,2021,Pennsylvania
Northeast,571.2,2021,Pennsylvania
Northeast,735.93,2021,Pennsylvania
Northeast,1471.86,2021,Pennsylvania
Northeast,4748.1,2021,Pennsylvania
Northeast,1359.15,2021,Pennsylvania
Northeast,975.24,2021,Pennsylvania
Northeast,1071.13,2021,Pennsylvania
Northeast,866.88,2021,Pennsylvania
Northeast,1911,2021,Pennsylvania
Northeast,4887.75,2021,Pennsylvania
Northeast,1737.45,2021,Pennsylvania
Northeast,1331.28,2021,Pennsylvania
Northeast,1026.48,2021,Pennsylvania
Northeast,1280,2021,Pennsylvania
Northeast,2088,2021,Pennsylvania
Northeast,5294.82,2021,Pennsylvania
Northeast,1884.96,2021,Pennsylvania
Northeast,1410.94,2021,Pennsylvania
Northeast,1226.36,2021,Pennsylvania
Northeast,968.76,2021,Pennsylvania
Northeast,2169.72,2021,Pennsylvania
Northeast,3875.04,2021,Pennsylvania
Northeast,1237.6,2021,Pennsylvania
Northeast,768,2021,Pennsylvania
Northeast,695.36,2021,Pennsylvania
Northeast,501.84,2021,Pennsylvania
Northeast,1175.52,2021,Pennsylvania
Northeast,3088.84,2021,Pennsylvania
Northeast,761.6,2021,Pennsylvania
Northeast,548.72,2021,Pennsylvania
Northeast,516.8,2021,Pennsylvania
Northeast,425.7,2021,Pennsylvania
Northeast,994.56,2021,Pennsylvania
Northeast,3571.2,2021,Pennsylvania
Northeast,1228.08,2021,Pennsylvania
Northeast,1364.88,2021,Pennsylvania
Northeast,1186.8,2021,Pennsylvania
Northeast,954.72,2021,Pennsylvania
Northeast,1431,2021,Pennsylvania
Northeast,4623.19,2021,Pennsylvania
Northeast,1637.95,2021,Pennsylvania
Northeast,1529.44,2021,Pennsylvania
Northeast,954,2021,Pennsylvania
Northeast,1004.64,2021,Pennsylvania
Northeast,1407.68,2020,Pennsylvania
Northeast,1791.72,2020,Pennsylvania
Northeast,1464.75,2020,Pennsylvania
Northeast,2368.8,2020,Pennsylvania
Northeast,1254.6,2020,Pennsylvania
West,1687.2,2020,Nevada
West,1434.24,2020,Nevada
West,2008.53,2020,Nevada
West,1573.25,2020,Nevada
West,1866.2,2020,Nevada
West,1045.5,2020,Nevada
West,1579.9,2020,Nevada
West,998.2,2020,Nevada
West,2538.9,2020,Nevada
West,1666.56,2020,Nevada
West,2586.88,2020,Nevada
West,1563.33,2020,Nevada
West,1636.8,2020,Nevada
West,1257.36,2020,Nevada
West,2944.62,2020,Nevada
West,1547.44,2020,Nevada
West,2538,2020,Nevada
West,1476,2020,Nevada
West,1777.54,2020,Nevada
West,1793.34,2020,Nevada
West,3529.44,2020,Nevada
West,1806,2020,Nevada
West,3039.96,2020,Nevada
West,2270.1,2020,Nevada
West,1873.08,2020,Nevada
West,2419.2,2020,Nevada
West,5757.5,2020,Nevada
West,3341.52,2020,Nevada
West,3886.08,2020,Nevada
West,3066.75,2020,Nevada
West,3207.75,2020,Nevada
West,3064.32,2020,Nevada
West,4920.96,2020,Nevada
West,2533.68,2020,Nevada
West,3616.65,2020,Nevada
West,2704.8,2020,Nevada
West,4159.5,2020,Nevada
West,2799.9,2020,Nevada
West,4817.12,2020,Nevada
West,3377.92,2020,Nevada
West,3307.92,2020,Nevada
West,2681.28,2020,Nevada
West,4484,2020,Nevada
West,1830.4,2020,Nevada
West,2897.88,2020,Nevada
West,2478.6,2020,Nevada
West,2715.84,2020,Nevada
West,1866.2,2020,Nevada
West,3595.52,2020,Nevada
West,1587.6,2020,Nevada
West,3214.8,2020,Nevada
West,2412.5,2020,Nevada
West,2230.62,2020,Nevada
West,1688.61,2020,Nevada
West,2773.44,2020,Nevada
West,1399.2,2020,Nevada
West,3869.04,2020,Nevada
West,2613,2020,Nevada
West,2587.2,2020,Nevada
West,1986.6,2020,Nevada
West,2955.96,2020,Nevada
West,1735.02,2020,Nevada
West,3756.24,2020,Nevada
West,2612.5,2020,Nevada
West,3276.84,2020,Nevada
West,2390.4,2020,Nevada
West,3598.56,2020,Nevada
West,1713.6,2020,Nevada
West,1192,2020,Nevada
West,1123.75,2020,Nevada
West,1397.76,2020,Nevada
West,848.64,2020,Nevada
South,1254.6,2021,Tennessee
South,2162.4,2021,Tennessee
South,1345.32,2021,Tennessee
South,1964.43,2021,Tennessee
South,1255.8,2021,Tennessee
South,1756.16,2021,Tennessee
South,872.32,2021,Tennessee
South,2242.24,2021,Tennessee
South,1900.6,2021,Tennessee
South,2841.15,2021,Tennessee
South,1570.36,2021,Tennessee
South,1736,2021,Tennessee
South,974.16,2021,Tennessee
South,2211.25,2021,Tennessee
South,1187.55,2021,Tennessee
South,1449.42,2021,Tennessee
South,1122,2021,Tennessee
South,1433.6,2021,Tennessee
South,798,2021,Tennessee
South,2152.08,2021,Tennessee
South,1333.8,2021,Tennessee
South,2112,2021,Tennessee
South,1313.76,2021,Tennessee
South,1933.2,2021,Tennessee
South,1785.96,2021,Tennessee
South,4956.59,2021,Tennessee
South,3368.96,2021,Tennessee
South,3609.6,2021,Tennessee
South,2310.88,2021,Tennessee
South,3215.52,2021,Tennessee
South,1755,2021,Tennessee
South,6679.98,2021,Tennessee
South,3944,2021,Tennessee
South,3960,2021,Tennessee
South,4830,2021,Tennessee
South,3825.92,2021,Tennessee
South,2702.7,2021,Tennessee
South,6408.32,2021,Tennessee
South,3446.07,2021,Tennessee
South,6081.24,2021,Tennessee
South,5755.62,2021,Tennessee
South,3058.56,2021,Tennessee
South,2252.25,2021,Tennessee
South,6217.6,2021,Tennessee
South,4180,2021,Tennessee
South,3303.63,2021,Tennessee
South,4141.2,2021,Tennessee
South,3100.8,2021,Tennessee
South,2012.4,2021,Tennessee
South,4073.4,2021,Tennessee
South,2926.56,2021,Tennessee
South,2136,2021,Tennessee
South,2112.48,2021,Tennessee
South,2358,2021,Tennessee
South,1342.88,2021,Tennessee
South,3477.97,2021,Tennessee
South,2338.56,2021,Tennessee
South,2294.67,2021,Tennessee
South,3547.56,2021,Tennessee
South,3698.92,2021,Tennessee
South,2769.2,2021,Tennessee
South,5732.76,2021,Tennessee
South,4642.56,2021,Tennessee
South,4786.32,2021,Tennessee
South,4712.4,2021,Tennessee
South,4646.4,2021,Tennessee
South,2857.6,2021,Tennessee
South,6945.75,2021,Tennessee
South,1663.2,2021,Tennessee
South,660.1,2021,Tennessee
South,548.34,2021,Tennessee
South,217.58,2021,Tennessee
South,1448.94,2021,Alabama
South,2152.32,2021,Alabama
South,1549.12,2021,Alabama
South,2096.64,2021,Alabama
South,1555.84,2021,Alabama
South,1464.48,2021,Alabama
South,961.35,2021,Alabama
South,2216.16,2021,Alabama
South,2186.38,2021,Alabama
South,2917.76,2021,Alabama
South,1468.8,2021,Alabama
South,1627.48,2021,Alabama
South,1133.44,2021,Alabama
South,2059.2,2021,Alabama
South,1677,2021,Alabama
South,1519.04,2021,Alabama
South,785.84,2021,Alabama
South,1044,2021,Alabama
South,702.24,2021,Alabama
South,1547.7,2021,Alabama
South,736.96,2021,Alabama
South,1709.12,2021,Alabama
South,1086.8,2021,Alabama
South,2616.9,2021,Alabama
South,2162.16,2021,Alabama
South,6248.88,2021,Alabama
South,3240,2021,Alabama
South,3832.85,2021,Alabama
South,4069.8,2021,Alabama
South,3906,2021,Alabama
South,2946.9,2021,Alabama
South,6451.2,2021,Alabama
South,4206.08,2021,Alabama
South,5372.4,2021,Alabama
South,5589.92,2021,Alabama
South,4727.52,2021,Alabama
South,3257.8,2021,Alabama
South,9212,2021,Alabama
South,3460.05,2021,Alabama
South,4906.98,2021,Alabama
South,5304.24,2021,Alabama
South,3315.2,2021,Alabama
South,2940,2021,Alabama
South,5621.07,2021,Alabama
South,4305.4,2021,Alabama
South,3425.4,2021,Alabama
South,5606.16,2021,Alabama
South,3049.2,2021,Alabama
South,1948.8,2021,Alabama
South,3556.8,2021,Alabama
South,1913.6,2021,Alabama
South,2188.45,2021,Alabama
South,2151.36,2021,Alabama
South,1707.16,2021,Alabama
South,1131.9,2021,Alabama
South,2751.84,2021,Alabama
South,1500.24,2021,Alabama
South,1456,2021,Alabama
South,3557.4,2021,Alabama
South,3256.2,2021,Alabama
South,2646.24,2021,Alabama
South,5837.4,2021,Alabama
South,6182.4,2021,Alabama
South,5257.6,2021,Alabama
South,5507.46,2021,Alabama
South,6322.68,2021,Alabama
South,2914,2021,Alabama
South,9072,2021,Alabama
South,1474.2,2021,Alabama
South,1082.4,2021,Alabama
South,801.78,2021,Alabama
South,247.5,2021,Alabama
Southeast,1252.08,2021,Florida
Southeast,654.72,2021,Florida
Southeast,2086.92,2021,Florida
Southeast,2034.9,2021,Florida
Southeast,1691.36,2021,Florida
Southeast,2240.96,2021,Florida
Southeast,1675.8,2021,Florida
Southeast,686.4,2021,Florida
Southeast,2955.36,2021,Florida
Southeast,2893.32,2021,Florida
Southeast,1445.85,2021,Florida
Southeast,2199.12,2021,Florida
Southeast,1291.5,2021,Florida
Southeast,620.4,2021,Florida
Southeast,3220.5,2021,Florida
Southeast,2918.52,2021,Florida
Southeast,1700.16,2021,Florida
Southeast,2185.92,2021,Florida
Southeast,1418.82,2021,Florida
Southeast,714,2021,Florida
Southeast,3902.88,2021,Florida
Southeast,4352,2021,Florida
Southeast,3442.88,2021,Florida
Southeast,4712.4,2021,Florida
Southeast,4786.32,2021,Florida
Southeast,2389.86,2021,Florida
Southeast,8625.44,2021,Florida
Southeast,7472.52,2021,Florida
Southeast,5449.36,2021,Florida
Southeast,5826.24,2021,Florida
Southeast,3621.42,2021,Florida
Southeast,3111.68,2021,Florida
Southeast,6873.75,2021,Florida
Southeast,6242.4,2021,Florida
Southeast,4406.4,2021,Florida
Southeast,4726.26,2021,Florida
Southeast,3104.64,2021,Florida
Southeast,2509.92,2021,Florida
Southeast,2822.4,2021,Florida
Southeast,2523.4,2021,Florida
Southeast,2092.5,2021,Florida
Southeast,1235.52,2021,Florida
Southeast,1269.84,2021,Florida
Southeast,1167.48,2021,Florida
Southeast,2037.42,2021,Florida
Southeast,2020.2,2021,Florida
Southeast,2369.3,2021,Florida
Southeast,1871.36,2021,Florida
Southeast,1680,2021,Florida
Southeast,1199.44,2021,Florida
Southeast,3858.4,2021,Florida
Southeast,2620.72,2021,Florida
Southeast,3400.32,2021,Florida
Southeast,2816.44,2021,Florida
Southeast,2716.6,2021,Florida
Southeast,2302.02,2021,Florida
Southeast,6534,2021,Florida
Southeast,5846.4,2021,Florida
Southeast,4364.8,2021,Florida
Southeast,4308.48,2021,Florida
Southeast,4022.88,2021,Florida
Southeast,2978.56,2021,Florida
Southeast,6144,2021,Florida
Southeast,4161.6,2021,Florida
Southeast,3182.4,2021,Florida
Southeast,1523.08,2021,Florida
Southeast,1887,2021,Florida
Southeast,2848.68,2021,Florida
Southeast,4254.25,2021,Florida
Southeast,4872.96,2021,Florida
Southeast,2097.15,2021,Florida
Southeast,1501.44,2021,Florida
Southeast,734.72,2021,Virginia
Southeast,508.95,2021,Virginia
Southeast,1155.6,2021,Virginia
Southeast,1846.8,2021,Virginia
Southeast,1406.3,2021,Virginia
Southeast,1974.56,2021,Virginia
Southeast,1155.96,2021,Virginia
Southeast,595.98,2021,Virginia
Southeast,1285.2,2021,Virginia
Southeast,2066.82,2021,Virginia
Southeast,1533.4,2021,Virginia
Southeast,1729.38,2021,Virginia
Southeast,913.92,2021,Virginia
Southeast,672,2021,Virginia
Southeast,1522.8,2021,Virginia
Southeast,2730,2021,Virginia
Southeast,1722,2021,Virginia
Southeast,1492.21,2021,Virginia
Southeast,1065.9,2021,Virginia
Southeast,789.48,2021,Virginia
Southeast,2587.2,2021,Virginia
Southeast,3189.77,2021,Virginia
Southeast,4077.45,2021,Virginia
Southeast,4463.68,2021,Virginia
Southeast,4601.84,2021,Virginia
Southeast,4003.84,2021,Virginia
Southeast,7008.54,2021,Virginia
Southeast,6038.4,2021,Virginia
Southeast,5107.2,2021,Virginia
Southeast,4900.48,2021,Virginia
Southeast,5105.1,2021,Virginia
Southeast,6501.6,2021,Virginia
Southeast,5033.16,2021,Virginia
Southeast,7289.6,2021,Virginia
Southeast,5342.4,2021,Virginia
Southeast,4216.15,2021,Virginia
Southeast,2758.08,2021,Virginia
Southeast,3029.4,2021,Virginia
Southeast,1496,2021,Virginia
Southeast,2190.3,2021,Virginia
Southeast,2565.81,2021,Virginia
Southeast,1060.8,2021,Virginia
Southeast,1036,2021,Virginia
Southeast,1356.42,2021,Virginia
Southeast,986.04,2021,Virginia
Southeast,1332.8,2021,Virginia
Southeast,2563.86,2021,Virginia
Southeast,1949.22,2021,Virginia
Southeast,1158.47,2021,Virginia
Southeast,2072.7,2021,Virginia
Southeast,1395.2,2021,Virginia
Southeast,2470.44,2021,Virginia
Southeast,2780.18,2021,Virginia
Southeast,1840.41,2021,Virginia
Southeast,2021.76,2021,Virginia
Southeast,3351.04,2021,Virginia
Southeast,3484.8,2021,Virginia
Southeast,4860.8,2021,Virginia
Southeast,4981.5,2021,Virginia
Southeast,3498,2021,Virginia
Southeast,3500.64,2021,Virginia
Southeast,3890.46,2021,Virginia
Southeast,4322.5,2021,Virginia
Southeast,2786.68,2021,Virginia
Southeast,2460.92,2021,Virginia
Southeast,1013.76,2021,Virginia
Southeast,1199.52,2021,Virginia
Southeast,1890,2021,Virginia
Southeast,2798.5,2021,Virginia
Southeast,3660.8,2021,Virginia
Southeast,1858.95,2021,Virginia
Southeast,1040.4,2021,Virginia
West,624.96,2021,Utah
West,1411.2,2021,Utah
West,1475.1,2021,Utah
West,1960.8,2021,Utah
West,924,2021,Utah
West,873.6,2021,Utah
West,630,2021,Utah
West,1008,2021,Utah
West,1675.8,2021,Utah
West,1784.8,2021,Utah
West,821.4,2021,Utah
West,438.7,2021,Utah
West,472.5,2021,Utah
West,823.68,2021,Utah
West,1414.4,2021,Utah
West,2647.08,2021,Utah
West,1182.72,2021,Utah
West,786.98,2021,Utah
West,767.98,2021,Utah
West,1096.2,2021,Utah
West,2334.72,2021,Utah
West,1878.24,2021,Utah
West,950.4,2021,Utah
West,615.68,2021,Utah
West,737.88,2021,Utah
West,1172.16,2021,Utah
West,3283.2,2021,Utah
West,2985.92,2021,Utah
West,1419.6,2021,Utah
West,1163.37,2021,Utah
West,962.56,2021,Utah
West,1489.6,2021,Utah
West,3590.4,2021,Utah
West,3147.12,2021,Utah
West,2105.04,2021,Utah
West,1489.94,2021,Utah
West,815.92,2021,Utah
West,977.73,2021,Utah
West,2831.76,2021,Utah
West,2359.8,2021,Utah
West,1140.76,2021,Utah
West,308.7,2021,Utah
West,357.42,2021,Utah
West,747.84,2021,Utah
West,1354.32,2021,Utah
West,2267.28,2021,Utah
West,739.2,2021,Utah
West,479.7,2021,Utah
West,562.12,2021,Utah
West,663,2021,Utah
West,1890,2021,Utah
West,1560.9,2021,Utah
West,742.56,2021,Utah
West,629.16,2021,Utah
West,781.2,2021,Utah
West,1308.72,2021,Utah
West,3041.5,2021,Utah
West,3081.54,2021,Utah
West,1570.8,2021,Utah
West,1132.2,2021,Utah
West,1256.64,2021,Utah
West,1372.68,2021,Utah
West,2563.6,2021,Utah
West,967.92,2021,Utah
West,1426.8,2021,Utah
West,1269.45,2021,Utah
West,775.2,2021,Utah
West,853.3,2021,Utah
West,1256.64,2021,Utah
West,1380.06,2021,Utah
West,1498.14,2021,Utah
West,1274.28,2021,Utah
West,760.96,2021,Oregon
West,605.44,2021,Oregon
West,960.4,2021,Oregon
West,1601.6,2021,Oregon
West,1607.2,2021,Oregon
West,1744.96,2021,Oregon
West,1082.25,2021,Oregon
West,567.6,2021,Oregon
West,1260,2021,Oregon
West,2848.56,2021,Oregon
West,1407.12,2021,Oregon
West,2196.78,2021,Oregon
West,880.6,2021,Oregon
West,589.68,2021,Oregon
West,1499.4,2021,Oregon
West,2538.9,2021,Oregon
West,1569.6,2021,Oregon
West,1809.99,2021,Oregon
West,1209.78,2021,Oregon
West,842.16,2021,Oregon
West,2864.88,2021,Oregon
West,3921.6,2021,Oregon
West,3892.54,2021,Oregon
West,4299.36,2021,Oregon
West,4550.18,2021,Oregon
West,4314.8,2021,Oregon
West,5641.02,2021,Oregon
West,7509.6,2021,Oregon
West,5872.02,2021,Oregon
West,6126.12,2021,Oregon
West,4276.71,2021,Oregon
West,6193.44,2021,Oregon
West,5569.2,2021,Oregon
West,6535.68,2021,Oregon
West,6666.24,2021,Oregon
West,4300,2021,Oregon
West,2432,2021,Oregon
West,3027.36,2021,Oregon
West,1725.68,2021,Oregon
West,1874.42,2021,Oregon
West,2581.72,2021,Oregon
West,1359.54,2021,Oregon
West,989.52,2021,Oregon
West,1552.32,2021,Oregon
West,979.2,2021,Oregon
West,1345.89,2021,Oregon
West,2516.74,2021,Oregon
West,1492.21,2021,Oregon
West,1511.64,2021,Oregon
West,1674,2021,Oregon
West,1865.91,2021,Oregon
West,2390.2,2021,Oregon
West,2914.86,2021,Oregon
West,2042.88,2021,Oregon
West,2382.51,2021,Oregon
West,3335,2021,Oregon
West,3235.65,2021,Oregon
West,4819.5,2021,Oregon
West,5219.2,2021,Oregon
West,3798.24,2021,Oregon
West,3410.55,2021,Oregon
West,3984.66,2021,Oregon
West,3758.7,2021,Oregon
West,1411.2,2021,Oregon
West,1691.36,2021,Oregon
West,1816.32,2021,Oregon
West,1219.92,2021,Oregon
West,1144.44,2021,Oregon
West,1904,2021,Oregon
West,1890,2021,Oregon
West,1652.92,2021,Oregon
West,1929.84,2021,Oregon
South,1163.25,2021,Louisiana
South,822.03,2021,Louisiana
South,1551.04,2021,Louisiana
South,2387.86,2021,Louisiana
South,2006.4,2021,Louisiana
South,2106,2021,Louisiana
South,1775.04,2021,Louisiana
